customer_id,transaction_count,spending_ratio,join_date,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,default_flag,repayment_history,inflation_rate,interest_rate,year,month,day,weekday,region_North,region_South,region_West,loan_purpose_Education Loan,loan_purpose_Home Loan,loan_purpose_Personal Loan,income_group,high_income_flag,income_quantile,income_kmeans,join_year,debt_to_income,avg_monthly_transactions,spending_to_income
526,369,0.407,2021-12-04,31.0,1,4,Self-Employed,75398.0,33764.0,540.0,1,Good,7.3661567128259815,9.671994928181356,2021,12,4,5,True,False,False,False,False,True,Medium,0,Q2,2,2021,0.4478102867450065,30.75,30686.985999999997
527,20,0.348,2018-07-10,32.0,0,3,Self-Employed,73947.0,88332.0,806.0,1,Average,6.493851156724494,6.669765960978302,2018,7,10,1,False,False,True,False,False,True,Medium,0,Q2,2,2018,1.1945312183050023,1.6666666666666667,25733.555999999997
528,354,0.237,2020-10-15,46.0,1,3,Self-Employed,96159.0,63481.0,889.0,0,Good,7.343136870477764,6.773694980888486,2020,10,15,3,False,False,True,False,True,False,Medium,0,Q2,0,2020,0.6601670150479935,29.5,22789.682999999997
529,435,0.001,2021-05-28,48.0,0,2,Unemployed,112576.0,50451.0,798.0,1,Average,7.442720574514918,8.978510716633023,2021,5,28,4,False,False,False,False,False,False,High,1,Q3,0,2021,0.4481505827174531,36.25,112.57600000000001
530,79,0.9,2021-06-06,35.0,0,1,Salaried,51903.0,74394.0,612.0,0,Average,4.29922462747321,8.705136604595877,2021,6,6,6,False,False,True,False,False,False,Medium,0,Q1,2,2021,1.4333275533206173,6.583333333333333,46712.700000000004
531,274,0.17,2023-01-26,48.0,0,2,Unemployed,95463.0,68863.0,435.0,0,Poor,4.559521367640036,6.065922714202673,2023,1,26,3,False,True,False,True,False,False,Medium,0,Q2,0,2023,0.7213580130521773,22.833333333333332,16228.710000000001
532,169,0.399,2018-04-11,29.0,1,1,Self-Employed,186362.0,73543.0,494.0,0,Poor,7.754705767219187,8.74062323193249,2018,4,11,2,False,False,True,False,True,False,High,1,Q4,1,2018,0.39462444060484436,14.083333333333334,74358.43800000001
533,139,0.23,2019-03-24,57.0,1,1,Self-Employed,64056.0,57394.0,595.0,1,Poor,6.113582222656916,7.646559465887323,2019,3,24,6,False,False,True,True,False,False,Medium,0,Q2,2,2019,0.8959972524041464,11.583333333333334,14732.880000000001
534,323,0.756,2020-03-24,41.0,1,4,Self-Employed,177854.0,86740.0,335.0,1,Poor,4.277136783022384,6.683496984785955,2020,3,24,1,True,False,False,False,False,True,High,1,Q4,1,2020,0.487703397168464,26.916666666666668,134457.624
535,305,0.097,2021-04-15,60.0,0,3,Unemployed,39996.0,9113.0,398.0,1,Poor,4.6510951695399445,7.206097298630645,2021,4,15,3,False,True,False,False,False,True,Low,0,Q1,2,2021,0.22784778477847784,25.416666666666668,3879.612
536,498,0.641,2018-01-02,53.0,0,4,Salaried,123168.0,76498.0,561.0,0,Poor,6.335342440214452,7.587971323306984,2018,1,2,1,True,False,False,False,False,True,High,1,Q3,0,2018,0.6210866458820473,41.5,78950.688
537,36,0.079,2021-06-15,44.0,0,4,Salaried,87815.0,93510.0,803.0,1,Average,5.68821195126425,9.0196342294808,2021,6,15,1,True,False,False,False,False,False,Medium,0,Q2,0,2021,1.0648522461993966,3.0,6937.385
538,162,0.394,2020-10-10,58.0,0,1,Self-Employed,62053.0,26430.0,508.0,0,Good,5.361632997744762,11.664246971975231,2020,10,10,5,False,False,False,False,False,False,Medium,0,Q1,2,2020,0.4259262243565984,13.5,24448.882
539,253,0.536,2021-12-11,39.0,1,2,Self-Employed,61966.0,33924.0,430.0,1,Poor,7.748490896398534,11.930911437029945,2021,12,11,5,False,True,False,True,False,False,Medium,0,Q1,2,2021,0.5474615111512765,21.083333333333332,33213.776000000005
540,413,0.572,2022-08-09,46.0,0,1,Self-Employed,162156.0,70164.0,401.0,0,Average,4.137394981873998,11.660721043550058,2022,8,9,1,False,False,False,False,True,False,High,1,Q4,1,2022,0.4326944423888108,34.416666666666664,92753.23199999999
541,19,0.904,2019-08-25,30.0,0,2,Unemployed,113219.0,72647.0,538.0,1,Poor,6.550888343868151,6.553971126767356,2019,8,25,6,False,True,False,False,False,False,High,1,Q3,0,2019,0.6416502530493998,1.5833333333333333,102349.97600000001
542,266,0.558,2018-11-04,60.0,0,2,Self-Employed,22312.0,79077.0,459.0,0,Good,5.66787089167646,9.110387460006987,2018,11,4,6,False,True,False,True,False,False,Low,0,Q1,2,2018,3.5441466475439225,22.166666666666668,12450.096000000001
543,449,0.323,2019-03-08,56.0,1,2,Self-Employed,50765.0,14948.0,718.0,0,Poor,5.027956181088594,10.958988209451867,2019,3,8,4,False,False,True,False,True,False,Medium,0,Q1,2,2019,0.29445484093371416,37.416666666666664,16397.095
544,330,0.603,2019-05-17,33.0,0,1,Unemployed,65896.0,26003.0,829.0,1,Good,7.188245547437443,11.876069353353422,2019,5,17,4,False,False,False,False,True,False,Medium,0,Q2,2,2019,0.394606652907612,27.5,39735.288
545,423,0.546,2020-06-14,23.0,1,2,Self-Employed,68374.0,71910.0,342.0,0,Average,4.733027661352751,9.043420018932085,2020,6,14,6,False,False,False,False,True,False,Medium,0,Q2,2,2020,1.051715564395823,35.25,37332.204000000005
546,362,0.554,2022-12-13,31.0,0,3,Self-Employed,37192.0,12139.0,830.0,1,Poor,4.917060511080125,8.813104834984902,2022,12,13,1,False,True,False,True,False,False,Low,0,Q1,2,2022,0.3263873951387395,30.166666666666668,20604.368000000002
547,471,0.258,2022-11-18,63.0,0,4,Self-Employed,159242.0,28365.0,468.0,1,Poor,4.384726784079202,7.847669561926432,2022,11,18,4,False,False,True,False,False,False,High,1,Q4,1,2022,0.17812511774531845,39.25,41084.436
548,130,0.906,2020-04-22,35.0,1,3,Self-Employed,157549.0,38700.0,878.0,0,Poor,7.1449648935357155,10.33260829559179,2020,4,22,2,False,False,False,True,False,False,High,1,Q4,1,2020,0.24563786504516055,10.833333333333334,142739.394
549,444,0.012,2022-10-18,31.0,0,3,Salaried,199789.0,78003.0,791.0,1,Average,6.417652353659028,10.496263937475756,2022,10,18,1,True,False,False,True,False,False,High,1,Q4,1,2022,0.3904269003799008,37.0,2397.468
550,419,0.385,2022-12-10,69.0,1,1,Unemployed,31849.0,6749.0,533.0,1,Poor,6.100813112154366,6.770218718223197,2022,12,10,5,False,False,True,True,False,False,Low,0,Q1,2,2022,0.21190618229771735,34.916666666666664,12261.865
551,115,0.087,2021-12-26,22.0,1,2,Self-Employed,143308.0,39819.0,747.0,0,Average,4.483502118957069,9.250492404536882,2021,12,26,6,True,False,False,True,False,False,High,1,Q3,1,2021,0.2778560861919781,9.583333333333334,12467.795999999998
552,27,0.526,2021-08-06,58.0,1,4,Self-Employed,117619.0,43678.0,335.0,0,Average,6.571591062939167,9.71444003735714,2021,8,6,4,False,False,False,True,False,False,High,1,Q3,0,2021,0.3713515673488127,2.25,61867.594000000005
553,55,0.853,2020-10-18,30.0,1,2,Self-Employed,68351.0,65250.0,559.0,0,Good,5.677135969622938,6.9701458347480045,2020,10,18,6,False,False,False,True,False,False,Medium,0,Q2,2,2020,0.9546312416789805,4.583333333333333,58303.403
554,162,0.027,2018-12-09,68.0,0,2,Salaried,178359.0,34738.0,480.0,1,Good,4.529380701790151,7.4184459546791715,2018,12,9,6,True,False,False,False,False,False,High,1,Q4,1,2018,0.19476449183949227,13.5,4815.693
555,60,0.896,2022-11-24,63.0,0,4,Self-Employed,137088.0,81999.0,850.0,0,Poor,4.995346802255382,7.050088168226629,2022,11,24,3,True,False,False,False,False,True,High,1,Q3,0,2022,0.5981486344537815,5.0,122830.848
556,477,0.289,2020-12-06,30.0,1,2,Unemployed,34762.0,25734.0,675.0,1,Average,7.325881403385765,6.66823864913354,2020,12,6,6,False,False,True,False,False,False,Low,0,Q1,2,2020,0.7402911224900753,39.75,10046.217999999999
557,384,0.613,2018-05-05,23.0,1,2,Self-Employed,186680.0,62800.0,413.0,0,Poor,6.547318765340538,8.63918088361898,2018,5,5,5,False,True,False,False,False,True,High,1,Q4,1,2018,0.33640454253267627,32.0,114434.84
558,259,0.348,2019-05-22,34.0,1,3,Unemployed,58857.0,77424.0,350.0,0,Average,6.961906532603509,9.810789899972411,2019,5,22,2,False,False,False,True,False,False,Medium,0,Q1,2,2019,1.3154595035424843,21.583333333333332,20482.235999999997
559,475,0.256,2020-06-26,29.0,0,4,Self-Employed,162355.0,47283.0,508.0,1,Average,7.309481231657505,10.250762738226625,2020,6,26,4,True,False,False,False,False,True,High,1,Q4,1,2020,0.2912321764035601,39.583333333333336,41562.88
560,313,0.023,2019-12-26,39.0,1,3,Unemployed,39338.0,33075.0,589.0,0,Good,6.630204731944605,9.108253752469663,2019,12,26,3,False,False,True,False,False,True,Low,0,Q1,2,2019,0.8407900757537241,26.083333333333332,904.774
561,358,0.1,2019-07-09,23.0,0,4,Salaried,32172.0,97239.0,528.0,1,Good,5.207493853512961,6.73769189786062,2019,7,9,1,False,False,True,True,False,False,Low,0,Q1,2,2019,3.022472957851548,29.833333333333332,3217.2000000000003
562,456,0.555,2022-07-30,41.0,1,3,Self-Employed,154621.0,79916.0,436.0,1,Average,5.296227796915034,11.999282007500373,2022,7,30,5,False,False,True,True,False,False,High,1,Q4,1,2022,0.5168508805401595,38.0,85814.65500000001
563,242,0.953,2020-04-19,29.0,1,2,Salaried,64283.0,49938.0,576.0,0,Poor,6.362937974207627,6.701872963025574,2020,4,19,6,False,False,True,True,False,False,Medium,0,Q2,2,2020,0.7768461335034146,20.166666666666668,61261.699
564,215,0.819,2022-01-22,52.0,1,4,Self-Employed,98044.0,21310.0,887.0,0,Good,7.98771615232455,8.856424410241784,2022,1,22,5,True,False,False,False,False,False,Medium,0,Q2,0,2022,0.2173513932520093,17.916666666666668,80298.036
565,81,0.77,2022-08-15,59.0,0,4,Salaried,160135.0,99509.0,544.0,1,Average,6.080069347496288,7.725666091415019,2022,8,15,0,False,True,False,False,False,False,High,1,Q4,1,2022,0.6214069378961501,6.75,123303.95
566,164,0.033,2019-12-21,22.0,0,3,Salaried,51312.0,71196.0,454.0,1,Poor,5.1322341822407225,8.299024584647867,2019,12,21,5,True,False,False,True,False,False,Medium,0,Q1,2,2019,1.387511693171188,13.666666666666666,1693.296
567,268,0.682,2020-07-14,68.0,0,1,Salaried,144796.0,69604.0,561.0,1,Good,4.05336362295943,11.273705109816708,2020,7,14,1,False,False,True,False,True,False,High,1,Q3,1,2020,0.480703886847703,22.333333333333332,98750.872
568,489,0.986,2021-12-16,48.0,1,2,Unemployed,152707.0,60139.0,482.0,0,Poor,5.109554821290928,9.023547515713261,2021,12,16,3,True,False,False,True,False,False,High,1,Q3,1,2021,0.39381953675993897,40.75,150569.10199999998
569,96,0.697,2021-11-25,56.0,1,4,Self-Employed,187456.0,30647.0,876.0,0,Poor,4.840232313032974,11.989053784338562,2021,11,25,3,False,False,False,False,True,False,High,1,Q4,1,2021,0.16348903209286447,8.0,130656.832
570,112,0.993,2019-01-15,64.0,1,1,Self-Employed,21407.0,27053.0,533.0,1,Good,7.47738275220099,9.069413311814891,2019,1,15,1,True,False,False,False,False,False,Low,0,Q1,2,2019,1.2637455038071659,9.333333333333334,21257.151
571,262,0.892,2021-04-03,67.0,0,4,Unemployed,51985.0,52184.0,856.0,0,Average,7.949149301748065,8.50294371883237,2021,4,3,5,False,False,False,False,False,False,Medium,0,Q1,2,2021,1.0038280273155717,21.833333333333332,46370.62
572,248,0.431,2018-01-18,28.0,1,1,Unemployed,25036.0,42674.0,875.0,1,Good,5.200855314207754,8.83008617097308,2018,1,18,3,False,True,False,False,False,False,Low,0,Q1,2,2018,1.7045055120626298,20.666666666666668,10790.516
573,353,0.235,2023-02-04,37.0,0,4,Self-Employed,127473.0,59282.0,588.0,1,Poor,4.827974026124968,9.721925266652864,2023,2,4,5,False,False,False,False,False,False,High,1,Q3,0,2023,0.4650553450534623,29.416666666666668,29956.155
574,83,0.304,2022-10-04,62.0,0,3,Self-Employed,199198.0,6220.0,630.0,0,Poor,4.296161888873003,7.520304355226052,2022,10,4,1,False,False,True,True,False,False,High,1,Q4,1,2022,0.031225213104549242,6.916666666666667,60556.191999999995
575,358,0.073,2023-03-02,34.0,0,2,Unemployed,133153.0,92834.0,817.0,0,Average,6.461910245482432,10.249036825078019,2023,3,2,3,False,False,False,False,False,False,High,1,Q3,0,2023,0.6971979602412263,29.833333333333332,9720.169
576,491,0.335,2020-02-16,58.0,0,1,Salaried,94098.0,20338.0,477.0,0,Poor,7.185615902589632,8.794149216071766,2020,2,16,6,True,False,False,False,True,False,Medium,0,Q2,0,2020,0.21613636846691747,40.916666666666664,31522.83
577,435,0.42,2020-02-08,23.0,1,2,Self-Employed,136473.0,89367.0,596.0,1,Average,6.403753802097734,10.068849822285678,2020,2,8,5,False,False,False,False,False,False,High,1,Q3,0,2020,0.6548328240750918,36.25,57318.659999999996
578,483,0.342,2018-01-26,38.0,1,1,Unemployed,193190.0,25619.0,325.0,0,Good,4.675664774157955,9.0292338238812,2018,1,26,4,False,False,False,True,False,False,High,1,Q4,1,2018,0.1326103835602257,40.25,66070.98000000001
579,373,0.3,2018-10-21,31.0,1,3,Unemployed,51607.0,8446.0,835.0,1,Poor,5.739504703861625,11.096357040646211,2018,10,21,6,False,False,True,True,False,False,Medium,0,Q1,2,2018,0.16365996860890963,31.083333333333332,15482.099999999999
580,324,0.795,2020-09-16,34.0,0,4,Salaried,75609.0,35256.0,419.0,1,Average,4.084816883367072,9.134822272123374,2020,9,16,2,False,True,False,False,False,False,Medium,0,Q2,2,2020,0.46629369519501646,27.0,60109.155000000006
581,182,0.178,2018-07-31,62.0,0,3,Unemployed,47256.0,41691.0,860.0,1,Average,4.585630813248887,6.10893511876264,2018,7,31,1,False,True,False,False,False,True,Low,0,Q1,2,2018,0.8822371762315896,15.166666666666666,8411.568
582,329,0.473,2021-04-19,39.0,0,4,Self-Employed,85999.0,53276.0,826.0,0,Good,6.037587406077055,6.593074355663193,2021,4,19,0,True,False,False,True,False,False,Medium,0,Q2,0,2021,0.619495575529948,27.416666666666668,40677.526999999995
583,118,0.489,2019-10-30,50.0,0,4,Unemployed,91982.0,17739.0,647.0,0,Good,7.500976624839234,11.45789102351566,2019,10,30,2,False,True,False,False,False,False,Medium,0,Q2,0,2019,0.19285294949011764,9.833333333333334,44979.198
584,184,0.044,2023-01-25,31.0,0,1,Unemployed,41980.0,69629.0,888.0,0,Good,4.713165974380265,9.05525721528111,2023,1,25,2,False,False,True,False,False,False,Low,0,Q1,2,2023,1.6586231538828013,15.333333333333334,1847.12
585,469,0.157,2021-03-05,33.0,1,4,Self-Employed,128888.0,14617.0,356.0,1,Average,7.939511999136027,11.674367045518744,2021,3,5,4,True,False,False,False,False,False,High,1,Q3,0,2021,0.11340854074855689,39.083333333333336,20235.416
586,323,0.233,2022-02-16,64.0,0,1,Self-Employed,113230.0,77559.0,777.0,1,Good,7.997928647727895,7.496809750555579,2022,2,16,2,False,True,False,False,False,False,High,1,Q3,0,2022,0.6849686478848361,26.916666666666668,26382.59
587,276,0.683,2021-05-17,36.0,0,4,Salaried,47165.0,80119.0,545.0,0,Average,6.0910420987389085,8.256398928512784,2021,5,17,0,True,False,False,False,False,True,Low,0,Q1,2,2021,1.6986960669988338,23.0,32213.695000000003
588,113,0.406,2021-09-18,39.0,1,1,Self-Employed,153593.0,65358.0,894.0,0,Poor,7.034669530441397,9.035225604116704,2021,9,18,5,False,False,False,True,False,False,High,1,Q3,1,2021,0.42552720501585356,9.416666666666666,62358.758
589,457,0.162,2019-02-04,22.0,1,2,Self-Employed,124660.0,8818.0,835.0,1,Average,4.02478601929278,10.470390560312023,2019,2,4,0,False,False,False,False,True,False,High,1,Q3,0,2019,0.07073640301620407,38.083333333333336,20194.920000000002
590,253,0.224,2018-08-31,55.0,1,3,Salaried,115007.0,39599.0,829.0,1,Average,7.125322245124705,9.715195966741383,2018,8,31,4,True,False,False,True,False,False,High,1,Q3,0,2018,0.34431817193736036,21.083333333333332,25761.568
591,124,0.324,2018-07-12,31.0,1,1,Unemployed,125022.0,52690.0,395.0,0,Good,7.462227053929613,10.457438795714625,2018,7,12,3,False,False,True,False,False,True,High,1,Q3,0,2018,0.4214458255347059,10.333333333333334,40507.128000000004
592,483,0.279,2021-02-01,49.0,0,1,Self-Employed,175201.0,73370.0,879.0,0,Poor,6.3338743777095905,6.590632664843816,2021,2,1,0,False,True,False,False,True,False,High,1,Q4,1,2021,0.41877614853796497,40.25,48881.079000000005
593,177,0.478,2020-10-26,62.0,0,4,Salaried,35144.0,41316.0,816.0,1,Average,7.006127382130424,8.919548531803851,2020,10,26,0,True,False,False,False,False,True,Low,0,Q1,2,2020,1.1756203050307308,14.75,16798.832
594,303,0.854,2018-08-18,68.0,0,1,Salaried,165885.0,36388.0,331.0,1,Good,7.482276621066924,6.850929801896421,2018,8,18,5,False,False,False,False,False,True,High,1,Q4,1,2018,0.21935678331374145,25.25,141665.79
595,232,0.635,2022-10-04,26.0,0,4,Unemployed,54064.0,58519.0,896.0,1,Average,5.806184547916308,9.617630756030966,2022,10,4,1,False,False,True,False,True,False,Medium,0,Q1,2,2022,1.0824023379698136,19.333333333333332,34330.64
596,89,0.004,2018-07-18,21.0,1,4,Self-Employed,181988.0,26743.0,584.0,1,Good,7.491165509333353,7.362520670012512,2018,7,18,2,True,False,False,False,True,False,High,1,Q4,1,2018,0.1469492494010594,7.416666666666667,727.952
597,273,0.782,2019-04-01,52.0,0,3,Self-Employed,123829.0,18804.0,477.0,0,Poor,6.1654809220933835,10.228821467613297,2019,4,1,0,False,False,False,True,False,False,High,1,Q3,0,2019,0.15185457364591493,22.75,96834.278
598,333,0.365,2022-09-10,69.0,0,2,Self-Employed,74917.0,96436.0,895.0,1,Good,4.625154732212245,6.20575451482914,2022,9,10,5,True,False,False,True,False,False,Medium,0,Q2,2,2022,1.287237876583419,27.75,27344.704999999998
599,261,0.872,2021-06-01,41.0,1,1,Self-Employed,165642.0,92566.0,307.0,1,Average,4.49136794084157,7.616101974367137,2021,6,1,1,False,False,True,False,True,False,High,1,Q4,1,2021,0.5588316972748457,21.75,144439.824
600,45,0.696,2022-01-08,25.0,0,1,Salaried,141337.0,68310.0,556.0,0,Good,6.083914810005339,7.2103638503241605,2022,1,8,5,False,False,False,True,False,False,High,1,Q3,1,2022,0.48331293291919314,3.75,98370.552
601,124,0.78,2022-11-06,37.0,0,3,Salaried,180686.0,60648.0,421.0,1,Good,6.355633022870194,9.574868266444565,2022,11,6,6,False,False,True,False,False,True,High,1,Q4,1,2022,0.335654118193994,10.333333333333334,140935.08000000002
602,138,0.193,2021-09-24,61.0,1,1,Unemployed,112193.0,88316.0,425.0,0,Poor,7.7917794814749,11.219930765112222,2021,9,24,4,False,False,True,False,False,False,High,1,Q3,0,2021,0.7871792357811984,11.5,21653.249
603,159,0.212,2021-08-20,56.0,0,2,Salaried,188826.0,48651.0,328.0,0,Poor,4.998270413313339,9.31273377093558,2021,8,20,4,True,False,False,False,False,True,High,1,Q4,1,2021,0.2576498999078517,13.25,40031.112
604,76,0.634,2019-12-16,47.0,1,3,Unemployed,90796.0,13893.0,768.0,0,Good,6.700683120568124,6.562649674587272,2019,12,16,0,True,False,False,False,False,True,Medium,0,Q2,0,2019,0.15301334860566546,6.333333333333333,57564.664000000004
605,441,0.89,2022-09-20,48.0,1,3,Unemployed,142469.0,96251.0,314.0,1,Average,4.153742871342607,8.66023872792352,2022,9,20,1,False,False,False,False,True,False,High,1,Q3,1,2022,0.6755925850535907,36.75,126797.41
606,45,0.222,2021-04-25,62.0,1,4,Self-Employed,119516.0,42666.0,603.0,0,Average,7.77342662195881,10.481004501232686,2021,4,25,6,False,False,True,False,True,False,High,1,Q3,0,2021,0.3569898590983634,3.75,26532.552
607,139,0.29,2019-10-08,48.0,0,3,Unemployed,130550.0,16096.0,438.0,1,Good,7.756998554527204,9.952820377538503,2019,10,8,1,False,False,True,False,False,False,High,1,Q3,0,2019,0.12329375718115665,11.583333333333334,37859.5
608,249,0.285,2020-09-28,43.0,0,3,Self-Employed,139356.0,21575.0,654.0,1,Good,5.633388701582648,8.746329688365321,2020,9,28,0,False,False,True,False,False,False,High,1,Q3,0,2020,0.15481931169092109,20.75,39716.46
609,177,0.628,2020-03-05,66.0,1,2,Unemployed,189812.0,52257.0,885.0,0,Good,7.4553188324798185,10.936457521345588,2020,3,5,3,True,False,False,False,False,True,High,1,Q4,1,2020,0.2753092533664889,14.75,119201.936
610,312,0.075,2019-04-24,22.0,0,3,Salaried,167323.0,33895.0,614.0,0,Good,5.517024330218836,9.418310732877956,2019,4,24,2,True,False,False,False,False,True,High,1,Q4,1,2019,0.2025722703991681,26.0,12549.225
611,41,0.543,2021-08-07,55.0,0,1,Self-Employed,51800.0,53158.0,310.0,1,Poor,4.915901848263182,7.2267339911538375,2021,8,7,5,False,False,False,False,False,True,Medium,0,Q1,2,2021,1.0262162162162163,3.4166666666666665,28127.4
612,413,0.266,2021-02-06,58.0,1,4,Unemployed,167307.0,90389.0,699.0,0,Poor,7.7598996880249365,11.24156428429074,2021,2,6,5,False,False,True,False,False,False,High,1,Q4,1,2021,0.540258327505723,34.416666666666664,44503.662000000004
613,293,0.75,2022-11-27,53.0,0,3,Unemployed,35177.0,47134.0,442.0,1,Good,7.294556276569068,9.086234486761487,2022,11,27,6,False,False,False,False,False,True,Low,0,Q1,2,2022,1.3399096000227422,24.416666666666668,26382.75
614,487,0.136,2023-05-16,56.0,1,3,Self-Employed,24316.0,80719.0,348.0,0,Average,7.05313626010228,11.976437959591225,2023,5,16,1,False,False,True,False,False,True,Low,0,Q1,2,2023,3.319583813127159,40.583333333333336,3306.976
615,307,0.626,2018-09-04,52.0,1,4,Unemployed,20039.0,43959.0,534.0,0,Poor,4.321580845119074,6.266483945178932,2018,9,4,1,False,False,False,False,False,True,Low,0,Q1,2,2018,2.1936723389390687,25.583333333333332,12544.414
616,469,0.714,2021-05-16,49.0,0,4,Salaried,95971.0,50108.0,745.0,0,Good,5.306169514269512,9.234440407354995,2021,5,16,6,False,False,True,False,True,False,Medium,0,Q2,0,2021,0.522116055891884,39.083333333333336,68523.294
617,18,0.558,2018-09-19,67.0,1,4,Self-Employed,35198.0,18526.0,439.0,0,Poor,5.116785148860293,11.737341831210887,2018,9,19,2,False,False,True,False,False,True,Low,0,Q1,2,2018,0.5263367236774816,1.5,19640.484
618,144,0.021,2021-06-11,35.0,0,1,Unemployed,27895.0,21224.0,519.0,1,Poor,7.002802273717702,9.397640651496973,2021,6,11,4,True,False,False,False,True,False,Low,0,Q1,2,2021,0.7608531994981179,12.0,585.7950000000001
619,391,0.07,2022-03-02,38.0,1,2,Salaried,104200.0,45022.0,434.0,1,Good,6.027177488676935,9.917675876184186,2022,3,2,2,False,False,False,False,False,True,High,1,Q2,0,2022,0.4320729366602687,32.583333333333336,7294.000000000001
620,236,0.068,2022-02-14,30.0,1,4,Salaried,58489.0,22241.0,702.0,1,Poor,7.832319698269089,6.071800105994499,2022,2,14,0,False,False,False,True,False,False,Medium,0,Q1,2,2022,0.38025953598112466,19.666666666666668,3977.2520000000004
621,76,0.888,2023-04-02,28.0,0,2,Self-Employed,92040.0,53674.0,590.0,1,Average,7.976322331769721,6.128871641856365,2023,4,2,6,False,False,False,True,False,False,Medium,0,Q2,0,2023,0.5831594958713603,6.333333333333333,81731.52
622,479,0.588,2021-08-11,33.0,1,3,Unemployed,124411.0,75360.0,706.0,0,Poor,5.100853892032337,8.500713218766652,2021,8,11,2,True,False,False,False,True,False,High,1,Q3,0,2021,0.6057342196429576,39.916666666666664,73153.66799999999
623,384,0.421,2021-11-06,36.0,0,1,Self-Employed,43711.0,87453.0,821.0,1,Poor,6.00427144941245,7.423286766830888,2021,11,6,5,False,True,False,True,False,False,Low,0,Q1,2,2021,2.000709203632953,32.0,18402.331
624,280,0.038,2019-10-24,33.0,0,1,Unemployed,134404.0,88222.0,530.0,0,Poor,7.369097763290005,9.371110235817838,2019,10,24,3,True,False,False,False,False,False,High,1,Q3,0,2019,0.656394154935865,23.333333333333332,5107.352
625,85,0.13,2020-10-13,26.0,1,2,Self-Employed,123973.0,39951.0,847.0,0,Good,7.643396989752472,7.090333160033291,2020,10,13,1,False,False,False,False,True,False,High,1,Q3,0,2020,0.32225565244045073,7.083333333333333,16116.49
626,159,0.058,2018-01-21,30.0,1,2,Unemployed,191911.0,9474.0,695.0,1,Average,7.875190805203696,7.455449437677874,2018,1,21,6,True,False,False,False,True,False,High,1,Q4,1,2018,0.049366633491566406,13.25,11130.838
627,477,0.917,2020-08-11,57.0,0,2,Self-Employed,29563.0,30530.0,301.0,1,Good,5.464926161999172,7.655766148427105,2020,8,11,1,False,False,True,True,False,False,Low,0,Q1,2,2020,1.0327098061766398,39.75,27109.271
628,420,0.679,2019-06-04,52.0,0,4,Unemployed,126247.0,27992.0,524.0,1,Poor,6.060451295123361,8.73866517814548,2019,6,4,1,False,True,False,False,True,False,High,1,Q3,0,2019,0.22172408057221163,35.0,85721.713
629,274,0.276,2018-05-06,23.0,1,1,Self-Employed,107420.0,39332.0,758.0,1,Good,5.4367877609338535,9.081831344335814,2018,5,6,6,False,True,False,False,False,True,High,1,Q2,0,2018,0.36615155464531746,22.833333333333332,29647.920000000002
630,440,0.958,2020-11-05,57.0,1,4,Unemployed,101680.0,74761.0,876.0,0,Poor,6.388945590540464,10.443360902039629,2020,11,5,3,True,False,False,False,False,False,High,1,Q2,0,2020,0.7352576711250983,36.666666666666664,97409.44
631,57,0.548,2020-10-31,39.0,0,4,Self-Employed,74794.0,6702.0,786.0,0,Good,5.943291944655119,6.849831886413815,2020,10,31,5,True,False,False,False,False,True,Medium,0,Q2,2,2020,0.08960611813781855,4.75,40987.112
632,13,0.356,2022-04-25,23.0,1,1,Salaried,196573.0,88231.0,606.0,1,Poor,4.990342742693128,8.987577969089035,2022,4,25,0,True,False,False,False,True,False,High,1,Q4,1,2022,0.44884597579525165,1.0833333333333333,69979.988
633,258,0.404,2021-09-26,60.0,0,4,Self-Employed,105942.0,36212.0,555.0,1,Poor,4.434608398777831,6.760172236734652,2021,9,26,6,False,True,False,True,False,False,High,1,Q2,0,2021,0.34180966944177005,21.5,42800.568
634,223,0.701,2020-09-21,38.0,0,3,Salaried,148072.0,58738.0,354.0,0,Poor,4.391198985875084,6.022001610260225,2020,9,21,0,True,False,False,False,False,True,High,1,Q3,1,2020,0.396685396293695,18.583333333333332,103798.472
635,230,0.34,2021-03-22,68.0,1,1,Self-Employed,76552.0,21709.0,668.0,1,Good,7.167062016287366,9.613196060024915,2021,3,22,0,False,False,True,False,False,True,Medium,0,Q2,2,2021,0.28358501410805725,19.166666666666668,26027.68
636,307,0.693,2020-07-04,64.0,1,1,Self-Employed,125926.0,74371.0,359.0,1,Good,6.1762691075105,6.954012165362052,2020,7,4,5,True,False,False,False,False,True,High,1,Q3,0,2020,0.5905928878865365,25.583333333333332,87266.718
637,267,0.537,2018-05-17,51.0,1,2,Unemployed,79463.0,33942.0,668.0,0,Good,4.185636503929464,8.971959543313334,2018,5,17,3,True,False,False,False,False,False,Medium,0,Q2,2,2018,0.42714219196355535,22.25,42671.631
638,489,0.959,2019-03-11,38.0,1,2,Salaried,195558.0,58701.0,806.0,1,Good,5.640360888960162,8.47906866165991,2019,3,11,0,True,False,False,False,False,False,High,1,Q4,1,2019,0.30017181603411774,40.75,187540.122
639,114,0.171,2021-08-20,38.0,1,1,Salaried,107734.0,76135.0,383.0,0,Good,5.854341225312728,9.377589398524291,2021,8,20,4,False,False,True,False,False,False,High,1,Q2,0,2021,0.7066942655057827,9.5,18422.514000000003
